,tweetid,userid,screen_name,date,lang,location,text,tweet_type,followers_count,favourites_count,verified,hashtag,urls_list,account_creation_date,mentionid,mentionsn,rt_userid
9046,1220829519453405184,175888182,minutebol,fri jan 24 22:03:34 +0000 2020,en,in babylon...not of babylon,"rt @lotusoak2: cdc admits whooping cough #vaccine causing bordetella #pertussis mutation

https://t.co/hklplpn8bl

#learntherisk #vaccines…",retweeted_tweet_without_comment,1317,32424,false,"[vaccine, pertussis, learntherisk, vaccines]","[{'url': 'https://t.co/hklplpn8bl', 'expanded_url': 'http://wwwnc.cdc.gov/eid/article/20/4/13-1478_article.htm', 'display_url': 'wwwnc.cdc.gov/eid/article/20…', 'indices': [90, 113]}]",sat aug 07 22:53:41 +0000 2010,[424664120],['lotusoak2'],424664120.0
9074,1220829100048338945,4076402776,marlene_danko,fri jan 24 22:01:54 +0000 2020,en,"newtown, ct","rt @lotusoak2: cdc admits whooping cough #vaccine causing bordetella #pertussis mutation

https://t.co/hklplpn8bl

#learntherisk #vaccines…",retweeted_tweet_without_comment,44,3320,false,"[vaccine, pertussis, learntherisk, vaccines]","[{'url': 'https://t.co/hklplpn8bl', 'expanded_url': 'http://wwwnc.cdc.gov/eid/article/20/4/13-1478_article.htm', 'display_url': 'wwwnc.cdc.gov/eid/article/20…', 'indices': [90, 113]}]",fri oct 30 16:22:31 +0000 2015,[424664120],['lotusoak2'],424664120.0
29380,1220892556730535941,2887641777,docmom_tx,sat jan 25 02:14:03 +0000 2020,en,"temple, tx","bet if there was a coronavirus vaccine, there would suddenly be a line of die hard #antivaxxers lining their kids up.",original,482,4510,false,[antivaxxers],[],sat nov 22 04:15:10 +0000 2014,[],[],
38942,1220950655600214017,303339927,gmopundit,sat jan 25 06:04:55 +0000 2020,en,"melbourne, australia","rt @peterhotez: the rest looks like the usual #antivax spin to try to minimize health threat of #measles, ignoring simple facts that the me…",retweeted_tweet_without_comment,5163,96562,false,"[antivax, measles]",[],sun may 22 18:06:49 +0000 2011,[593289567],['peterhotez'],593289567.0
16330,1220959809790341120,1134280202245173248,cdngrannycheryl,sat jan 25 06:41:17 +0000 2020,en,,"rt @lotusoak2: no, the safety of the cdc's routine childhood vaccine schedule has not been scientifically demonstrated

#learntherisk #vacc…",retweeted_tweet_without_comment,196,7646,false,[learntherisk],[],fri may 31 02:07:28 +0000 2019,[424664120],['lotusoak2'],424664120.0
16538,1220953837546156032,214291865,brownslover01us,sat jan 25 06:17:33 +0000 2020,en,"springfield, ohio, usa","rt @lotusoak2: no, the safety of the cdc's routine childhood vaccine schedule has not been scientifically demonstrated

#learntherisk #vacc…",retweeted_tweet_without_comment,9743,74236,false,[learntherisk],[],thu nov 11 01:37:22 +0000 2010,[424664120],['lotusoak2'],424664120.0
16560,1220953070051512320,115858838,carlos_s01,sat jan 25 06:14:30 +0000 2020,en,mexico city,"rt @lotusoak2: no, the safety of the cdc's routine childhood vaccine schedule has not been scientifically demonstrated

#learntherisk #vacc…",retweeted_tweet_without_comment,8121,11247,false,[learntherisk],[],sat feb 20 06:12:48 +0000 2010,[424664120],['lotusoak2'],424664120.0
16614,1220951197978218496,822923417028435968,pdub4life,sat jan 25 06:07:04 +0000 2020,en,,"rt @lotusoak2: no, the safety of the cdc's routine childhood vaccine schedule has not been scientifically demonstrated

#learntherisk #vacc…",retweeted_tweet_without_comment,125,19465,false,[learntherisk],[],sat jan 21 21:46:46 +0000 2017,[424664120],['lotusoak2'],424664120.0
16622,1220950893517914114,1215501781817528320,cher88582355,sat jan 25 06:05:51 +0000 2020,en,united states,"rt @lotusoak2: no, the safety of the cdc's routine childhood vaccine schedule has not been scientifically demonstrated

#learntherisk #vacc…",retweeted_tweet_without_comment,210,780,false,[learntherisk],[],fri jan 10 05:13:26 +0000 2020,[424664120],['lotusoak2'],424664120.0
27532,1220970640670224385,907154058917552128,azimanakmalll,sat jan 25 07:24:19 +0000 2020,en,,rt @bigpatty69: we’re going to china to kill the coronavirus with our essential oils! #antivax,retweeted_tweet_without_comment,195,7361,false,[antivax],[],mon sep 11 08:09:16 +0000 2017,[1217594134732705792],['bigpatty69'],1.2175941347327058e+18
34995,1220964596187451393,1000733098236043264,idarzks,sat jan 25 07:00:18 +0000 2020,en,,rt @bigpatty69: we’re going to china to kill the coronavirus with our essential oils! #antivax,retweeted_tweet_without_comment,298,45819,false,[antivax],[],sun may 27 13:38:58 +0000 2018,[1217594134732705792],['bigpatty69'],1.2175941347327058e+18
15481,1220982435263012864,2519063076,tammywalt61,sat jan 25 08:11:11 +0000 2020,en,"dallas, tx","rt @lotusoak2: no, the safety of the cdc's routine childhood vaccine schedule has not been scientifically demonstrated

#learntherisk #vacc…",retweeted_tweet_without_comment,17024,71149,false,[learntherisk],[],sat may 24 00:55:50 +0000 2014,[424664120],['lotusoak2'],424664120.0
14629,1221014096377720832,1046738993684066305,awakeinvt,sat jan 25 10:17:00 +0000 2020,en,"vermont, usa","rt @lotusoak2: cdc admits whooping cough #vaccine causing bordetella #pertussis mutation

https://t.co/hklplpn8bl

#learntherisk #vaccines…",retweeted_tweet_without_comment,289,13359,false,"[vaccine, pertussis, learntherisk, vaccines]","[{'url': 'https://t.co/hklplpn8bl', 'expanded_url': 'http://wwwnc.cdc.gov/eid/article/20/4/13-1478_article.htm', 'display_url': 'wwwnc.cdc.gov/eid/article/20…', 'indices': [90, 113]}]",mon oct 01 12:29:58 +0000 2018,[424664120],['lotusoak2'],424664120.0
14661,1221011616327598080,1063261994642370560,peacelovlight,sat jan 25 10:07:09 +0000 2020,en,"idaho, usa","rt @lotusoak2: cdc admits whooping cough #vaccine causing bordetella #pertussis mutation

https://t.co/hklplpn8bl

#learntherisk #vaccines…",retweeted_tweet_without_comment,2330,20720,false,"[vaccine, pertussis, learntherisk, vaccines]","[{'url': 'https://t.co/hklplpn8bl', 'expanded_url': 'http://wwwnc.cdc.gov/eid/article/20/4/13-1478_article.htm', 'display_url': 'wwwnc.cdc.gov/eid/article/20…', 'indices': [90, 113]}]",fri nov 16 02:46:28 +0000 2018,[424664120],['lotusoak2'],424664120.0
14683,1221010062396686336,2192010002,eclectelectric,sat jan 25 10:00:58 +0000 2020,en,here & now 🇺🇸,"rt @lotusoak2: cdc admits whooping cough #vaccine causing bordetella #pertussis mutation

https://t.co/hklplpn8bl

#learntherisk #vaccines…",retweeted_tweet_without_comment,3227,123744,false,"[vaccine, pertussis, learntherisk, vaccines]","[{'url': 'https://t.co/hklplpn8bl', 'expanded_url': 'http://wwwnc.cdc.gov/eid/article/20/4/13-1478_article.htm', 'display_url': 'wwwnc.cdc.gov/eid/article/20…', 'indices': [90, 113]}]",wed nov 13 09:49:52 +0000 2013,[424664120],['lotusoak2'],424664120.0
34752,1221026929593192449,35772851,lsnitkoff,sat jan 25 11:08:00 +0000 2020,en,"albany, ny","rt @docmom_tx: bet if there was a coronavirus vaccine, there would suddenly be a line of die hard #antivaxxers lining their kids up.",retweeted_tweet_without_comment,47,389,false,[antivaxxers],[],mon apr 27 15:41:06 +0000 2009,[2887641777],['docmom_tx'],2887641777.0
39314,1221029062010949632,1477888784,cindybuckmaster,sat jan 25 11:16:28 +0000 2020,en,"houston, tx","rt @peterhotez: the rest looks like the usual #antivax spin to try to minimize health threat of #measles, ignoring simple facts that the me…",retweeted_tweet_without_comment,418,3651,false,"[antivax, measles]",[],sun jun 02 18:14:43 +0000 2013,[593289567],['peterhotez'],593289567.0
21023,1221098770651324416,1345224830,saranandaruiz,sat jan 25 15:53:28 +0000 2020,en,"texas, usa","rt @lotusoak2: no, the safety of the cdc's routine childhood vaccine schedule has not been scientifically demonstrated

#learntherisk #vacc…",retweeted_tweet_without_comment,399,5608,false,[learntherisk],[],thu apr 11 20:25:45 +0000 2013,[424664120],['lotusoak2'],424664120.0
17623,1221101984335351808,2063921,justex07,sat jan 25 16:06:14 +0000 2020,en,"san diego, ca",wonder how many #antivaxxer idiots will refuse a wuhan coronavirus vaccine when it (hopefully) comes out... 🙄 https://t.co/l3kzaepphc,original,3310,11053,false,[antivaxxer],"[{'url': 'https://t.co/l3kzaepphc', 'expanded_url': 'https://www.reuters.com/article/us-china-health-vaccines/with-wuhan-virus-genetic-code-in-hand-scientists-begin-work-on-a-vaccine-iduskbn1zn2j8?utm_source=share&utm_medium=ios_app&utm_name=iossmf', 'display_url': 'reuters.com/article/us-chi…', 'indices': [110, 133]}]",fri mar 23 23:35:55 +0000 2007,[],[],
22050,1221115106425176064,834073394115133442,vodkapicklejus,sat jan 25 16:58:23 +0000 2020,en,"twin cities, mn, usa.",to #antivaxxers. would you vaccinate your children under treat of a coronavirus pandemic event? #vaccines #coronavirus,original,23,281,false,"[antivaxxers, vaccines, coronavirus]",[],tue feb 21 16:12:48 +0000 2017,[],[],
30001,1221123330423476224,918876789811830784,larrycharlesism,sat jan 25 17:31:04 +0000 2020,en,"los angeles, ca",apparently a hot tourist destination for #antivaxxers. https://t.co/dayxulxx7n,original,9706,9851,true,[antivaxxers],"[{'url': 'https://t.co/dayxulxx7n', 'expanded_url': 'https://www.nytimes.com/2020/01/25/world/asia/china-coronavirus.html', 'display_url': 'nytimes.com/2020/01/25/wor…', 'indices': [55, 78]}]",fri oct 13 16:31:13 +0000 2017,[],[],
16759,1221129266047463425,1957200348,kroppkkropp,sat jan 25 17:54:39 +0000 2020,en,,"rt @lotusoak2: no, the safety of the cdc's routine childhood vaccine schedule has not been scientifically demonstrated

#learntherisk #vacc…",retweeted_tweet_without_comment,51,6077,false,[learntherisk],[],sat oct 12 18:26:09 +0000 2013,[424664120],['lotusoak2'],424664120.0
17001,1221123728165261312,957990524652269568,eride444,sat jan 25 17:32:38 +0000 2020,en,,"rt @lotusoak2: no, the safety of the cdc's routine childhood vaccine schedule has not been scientifically demonstrated

#learntherisk #vacc…",retweeted_tweet_without_comment,768,57480,false,[learntherisk],[],mon jan 29 14:55:14 +0000 2018,[424664120],['lotusoak2'],424664120.0
17065,1221121902800003073,736898103161327616,forexnewswall,sat jan 25 17:25:23 +0000 2020,en,"chicago, il","rt @lotusoak2: no, the safety of the cdc's routine childhood vaccine schedule has not been scientifically demonstrated

#learntherisk #vacc…",retweeted_tweet_without_comment,421,1717,false,[learntherisk],[],sun may 29 12:32:53 +0000 2016,[424664120],['lotusoak2'],424664120.0
17241,1221118100122349576,27007685,ronthorp,sat jan 25 17:10:17 +0000 2020,en,,"rt @lotusoak2: no, the safety of the cdc's routine childhood vaccine schedule has not been scientifically demonstrated

#learntherisk #vacc…",retweeted_tweet_without_comment,2939,128494,false,[learntherisk],[],fri mar 27 13:56:07 +0000 2009,[424664120],['lotusoak2'],424664120.0
17313,1221116467870961664,1179034654294196226,dmaigatter,sat jan 25 17:03:47 +0000 2020,en,,"rt @lotusoak2: no, the safety of the cdc's routine childhood vaccine schedule has not been scientifically demonstrated

#learntherisk #vacc…",retweeted_tweet_without_comment,164,6890,false,[learntherisk],[],tue oct 01 14:05:56 +0000 2019,[424664120],['lotusoak2'],424664120.0
17328,1221116170654363655,424664120,lotusoak2,sat jan 25 17:02:36 +0000 2020,en,"nova, usa","rt @lotusoak2: no, the safety of the cdc's routine childhood vaccine schedule has not been scientifically demonstrated

#learntherisk #vacc…",retweeted_tweet_without_comment,19976,10750,false,[learntherisk],[],wed nov 30 01:40:51 +0000 2011,[424664120],['lotusoak2'],424664120.0
13269,1221173453518180352,1219267262739353600,giant_mango33,sat jan 25 20:50:14 +0000 2020,en,"detroit, mi",10/10 would hate to be #antivax kid in-mid of #coronavirus big yikes,original,7,41,false,"[antivax, coronavirus]",[],mon jan 20 14:35:53 +0000 2020,[],[],
21838,1221165921198202880,999128122824974336,oldbourgeoisie,sat jan 25 20:20:18 +0000 2020,en,,"coronavirus.

natures answer to the anti-vaxxer problem.

#antivaxx #vaccinessavelives #vaccineswork #vaccination",original,27,1887,false,"[antivaxx, vaccinessavelives, vaccineswork, vaccination]",[],wed may 23 03:21:22 +0000 2018,[],[],
9101,1221189381790355456,194951877,eimaster13,sat jan 25 21:53:31 +0000 2020,en,yemen,"rt @lotusoak2: cdc admits whooping cough #vaccine causing bordetella #pertussis mutation

https://t.co/hklplpn8bl

#learntherisk #vaccines…",retweeted_tweet_without_comment,522,36986,false,"[vaccine, pertussis, learntherisk, vaccines]","[{'url': 'https://t.co/hklplpn8bl', 'expanded_url': 'http://wwwnc.cdc.gov/eid/article/20/4/13-1478_article.htm', 'display_url': 'wwwnc.cdc.gov/eid/article/20…', 'indices': [90, 113]}]",sat sep 25 12:11:59 +0000 2010,[424664120],['lotusoak2'],424664120.0
9113,1221189110393724931,1558455943,babybouncyfeet,sat jan 25 21:52:27 +0000 2020,en,,"rt @lotusoak2: cdc admits whooping cough #vaccine causing bordetella #pertussis mutation

https://t.co/hklplpn8bl

#learntherisk #vaccines…",retweeted_tweet_without_comment,2323,14642,false,"[vaccine, pertussis, learntherisk, vaccines]","[{'url': 'https://t.co/hklplpn8bl', 'expanded_url': 'http://wwwnc.cdc.gov/eid/article/20/4/13-1478_article.htm', 'display_url': 'wwwnc.cdc.gov/eid/article/20…', 'indices': [90, 113]}]",sun jun 30 16:36:55 +0000 2013,[424664120],['lotusoak2'],424664120.0
9156,1221188004892438528,4008316341,renaissanc3m0m,sat jan 25 21:48:03 +0000 2020,en,,"rt @lotusoak2: cdc admits whooping cough #vaccine causing bordetella #pertussis mutation

https://t.co/hklplpn8bl

#learntherisk #vaccines…",retweeted_tweet_without_comment,537,6022,false,"[vaccine, pertussis, learntherisk, vaccines]","[{'url': 'https://t.co/hklplpn8bl', 'expanded_url': 'http://wwwnc.cdc.gov/eid/article/20/4/13-1478_article.htm', 'display_url': 'wwwnc.cdc.gov/eid/article/20…', 'indices': [90, 113]}]",wed oct 21 09:12:11 +0000 2015,[424664120],['lotusoak2'],424664120.0
9180,1221187526687383557,20562251,steelman1,sat jan 25 21:46:09 +0000 2020,en,"alabama, usa","rt @lotusoak2: cdc admits whooping cough #vaccine causing bordetella #pertussis mutation

https://t.co/hklplpn8bl

#learntherisk #vaccines…",retweeted_tweet_without_comment,1717,39219,false,"[vaccine, pertussis, learntherisk, vaccines]","[{'url': 'https://t.co/hklplpn8bl', 'expanded_url': 'http://wwwnc.cdc.gov/eid/article/20/4/13-1478_article.htm', 'display_url': 'wwwnc.cdc.gov/eid/article/20…', 'indices': [90, 113]}]",wed feb 11 01:10:13 +0000 2009,[424664120],['lotusoak2'],424664120.0
10092,1221197178632314883,111412750,815wrldtrvlr,sat jan 25 22:24:30 +0000 2020,en,usa 🇺🇸,"rt @lotusoak2: cdc admits whooping cough #vaccine causing bordetella #pertussis mutation

https://t.co/hklplpn8bl

#learntherisk #vaccines…",retweeted_tweet_without_comment,35196,97289,false,"[vaccine, pertussis, learntherisk, vaccines]","[{'url': 'https://t.co/hklplpn8bl', 'expanded_url': 'http://wwwnc.cdc.gov/eid/article/20/4/13-1478_article.htm', 'display_url': 'wwwnc.cdc.gov/eid/article/20…', 'indices': [90, 113]}]",thu feb 04 21:01:47 +0000 2010,[424664120],['lotusoak2'],424664120.0
10138,1221195560981614598,1178744909911773184,qqqueenbeee,sat jan 25 22:18:05 +0000 2020,en,twilightzone🐸,"rt @lotusoak2: cdc admits whooping cough #vaccine causing bordetella #pertussis mutation

https://t.co/hklplpn8bl

#learntherisk #vaccines…",retweeted_tweet_without_comment,520,9293,false,"[vaccine, pertussis, learntherisk, vaccines]","[{'url': 'https://t.co/hklplpn8bl', 'expanded_url': 'http://wwwnc.cdc.gov/eid/article/20/4/13-1478_article.htm', 'display_url': 'wwwnc.cdc.gov/eid/article/20…', 'indices': [90, 113]}]",mon sep 30 18:56:07 +0000 2019,[424664120],['lotusoak2'],424664120.0
10183,1221194260755763200,1219472372337709057,lalang12049217,sat jan 25 22:12:55 +0000 2020,en,god's country usa,"rt @lotusoak2: cdc admits whooping cough #vaccine causing bordetella #pertussis mutation

https://t.co/hklplpn8bl

#learntherisk #vaccines…",retweeted_tweet_without_comment,66,753,false,"[vaccine, pertussis, learntherisk, vaccines]","[{'url': 'https://t.co/hklplpn8bl', 'expanded_url': 'http://wwwnc.cdc.gov/eid/article/20/4/13-1478_article.htm', 'display_url': 'wwwnc.cdc.gov/eid/article/20…', 'indices': [90, 113]}]",tue jan 21 04:11:42 +0000 2020,[424664120],['lotusoak2'],424664120.0
37372,1221257067534544896,742181204443570177,addieperle1,sun jan 26 02:22:29 +0000 2020,en,"melbourne, victoria",i am assuming when there is a vaccine to prevent #coronavirus the #antivaxxers won’t be lining up for theirs,original,245,13434,false,"[coronavirus, antivaxxers]",[],mon jun 13 02:26:02 +0000 2016,[],[],
43513,1221254152401178624,796073875,sjak31,sun jan 26 02:10:54 +0000 2020,en,,when that coronavirus infection hits toronto #coronaoutbreak #antivaxx https://t.co/5rxscclrv1,original,291,15398,false,"[coronaoutbreak, antivaxx]",[],sat sep 01 13:19:40 +0000 2012,[],[],
17234,1221352100988252161,756667245036568576,goldwaterkid65,sun jan 26 08:40:07 +0000 2020,en,united states,"rt @lotusoak2: cdc admits whooping cough #vaccine causing bordetella #pertussis mutation

https://t.co/hklplpn8bl

#learntherisk #vaccines…",retweeted_tweet_without_comment,7567,564021,false,"[vaccine, pertussis, learntherisk, vaccines]","[{'url': 'https://t.co/hklplpn8bl', 'expanded_url': 'http://wwwnc.cdc.gov/eid/article/20/4/13-1478_article.htm', 'display_url': 'wwwnc.cdc.gov/eid/article/20…', 'indices': [90, 113]}]",sat jul 23 01:48:24 +0000 2016,[424664120],['lotusoak2'],424664120.0
17322,1221350388961439745,2330774976,nymes9,sun jan 26 08:33:18 +0000 2020,en,"helena, mt","rt @lotusoak2: cdc admits whooping cough #vaccine causing bordetella #pertussis mutation

https://t.co/hklplpn8bl

#learntherisk #vaccines…",retweeted_tweet_without_comment,336,88072,false,"[vaccine, pertussis, learntherisk, vaccines]","[{'url': 'https://t.co/hklplpn8bl', 'expanded_url': 'http://wwwnc.cdc.gov/eid/article/20/4/13-1478_article.htm', 'display_url': 'wwwnc.cdc.gov/eid/article/20…', 'indices': [90, 113]}]",thu feb 06 19:59:10 +0000 2014,[424664120],['lotusoak2'],424664120.0
17325,1221350364303237120,2688873620,therealbaconcdr,sun jan 26 08:33:13 +0000 2020,en,usa,"rt @lotusoak2: cdc admits whooping cough #vaccine causing bordetella #pertussis mutation

https://t.co/hklplpn8bl

#learntherisk #vaccines…",retweeted_tweet_without_comment,3507,67182,false,"[vaccine, pertussis, learntherisk, vaccines]","[{'url': 'https://t.co/hklplpn8bl', 'expanded_url': 'http://wwwnc.cdc.gov/eid/article/20/4/13-1478_article.htm', 'display_url': 'wwwnc.cdc.gov/eid/article/20…', 'indices': [90, 113]}]",tue jul 29 01:58:45 +0000 2014,[424664120],['lotusoak2'],424664120.0
