tweetid,userid,screen_name,date,lang,location,text,tweet_type,followers_count,favourites_count,verified,hashtag,urls_list,account_creation_date,mentionid,mentionsn,rt_screen,rt_userid,rt_rt_count,rt_fav_count,rt_tweetid
1274286717256765440,1148567378516684800,smollboy_abby,sat jun 20 10:23:23 +0000 2020,en,depression mein ,rt @realdonaldtrump: watch live: trump supporters descend on tulsa on eve of trump rally https://t.co/0nxmjzvqdt via @breitbartnews thank y…,retweeted_tweet_without_comment,530,149984,false,[],"[{'url': 'https://t.co/0nxmjzvqdt', 'expanded_url': 'https://www.breitbart.com/politics/2020/06/19/watch-live-trump-supporters-descend-on-tulsa-on-eve-of-trump-rally/', 'display_url': 'breitbart.com/politics/2020/…', 'indices': [89, 112]}]",tue jul 09 12:19:37 +0000 2019,"[25073877, 457984599]","['realdonaldtrump', 'breitbartnews']",realdonaldtrump,25073877.0,6587,23511,1.2742017835906212e+18
1274286786097885185,974407243788685312,joyh19201,sat jun 20 10:23:39 +0000 2020,en,,rt @realdonaldtrump: watch live: trump supporters descend on tulsa on eve of trump rally https://t.co/0nxmjzvqdt via @breitbartnews thank y…,retweeted_tweet_without_comment,250,18809,false,[],"[{'url': 'https://t.co/0nxmjzvqdt', 'expanded_url': 'https://www.breitbart.com/politics/2020/06/19/watch-live-trump-supporters-descend-on-tulsa-on-eve-of-trump-rally/', 'display_url': 'breitbart.com/politics/2020/…', 'indices': [89, 112]}]",thu mar 15 22:09:25 +0000 2018,"[25073877, 457984599]","['realdonaldtrump', 'breitbartnews']",realdonaldtrump,25073877.0,6590,23526,1.2742017835906212e+18
1274286788513677312,822870565866258433,ronsowers1,sat jun 20 10:23:40 +0000 2020,en,,rt @realdonaldtrump: watch live: trump supporters descend on tulsa on eve of trump rally https://t.co/0nxmjzvqdt via @breitbartnews thank y…,retweeted_tweet_without_comment,1649,83698,false,[],"[{'url': 'https://t.co/0nxmjzvqdt', 'expanded_url': 'https://www.breitbart.com/politics/2020/06/19/watch-live-trump-supporters-descend-on-tulsa-on-eve-of-trump-rally/', 'display_url': 'breitbart.com/politics/2020/…', 'indices': [89, 112]}]",sat jan 21 18:16:45 +0000 2017,"[25073877, 457984599]","['realdonaldtrump', 'breitbartnews']",realdonaldtrump,25073877.0,6591,23530,1.2742017835906212e+18
1274286811653824513,69686220,trumparama,sat jun 20 10:23:45 +0000 2020,en,"smithville, tx",rt @realdonaldtrump: watch live: trump supporters descend on tulsa on eve of trump rally https://t.co/0nxmjzvqdt via @breitbartnews thank y…,retweeted_tweet_without_comment,4087,36059,false,[],"[{'url': 'https://t.co/0nxmjzvqdt', 'expanded_url': 'https://www.breitbart.com/politics/2020/06/19/watch-live-trump-supporters-descend-on-tulsa-on-eve-of-trump-rally/', 'display_url': 'breitbart.com/politics/2020/…', 'indices': [89, 112]}]",fri aug 28 20:27:43 +0000 2009,"[25073877, 457984599]","['realdonaldtrump', 'breitbartnews']",realdonaldtrump,25073877.0,6592,23534,1.2742017835906212e+18
1274286824098271233,35241007,hghigenbottom,sat jun 20 10:23:48 +0000 2020,en,somewhere in the south,rt @realdonaldtrump: watch live: trump supporters descend on tulsa on eve of trump rally https://t.co/0nxmjzvqdt via @breitbartnews thank y…,retweeted_tweet_without_comment,4823,243355,false,[],"[{'url': 'https://t.co/0nxmjzvqdt', 'expanded_url': 'https://www.breitbart.com/politics/2020/06/19/watch-live-trump-supporters-descend-on-tulsa-on-eve-of-trump-rally/', 'display_url': 'breitbart.com/politics/2020/…', 'indices': [89, 112]}]",sat apr 25 15:55:05 +0000 2009,"[25073877, 457984599]","['realdonaldtrump', 'breitbartnews']",realdonaldtrump,25073877.0,6593,23539,1.2742017835906212e+18
1274286827705335811,1133509189710561282,tinamarie_1967,sat jun 20 10:23:49 +0000 2020,en,"tennessee, usa",rt @realdonaldtrump: watch live: trump supporters descend on tulsa on eve of trump rally https://t.co/0nxmjzvqdt via @breitbartnews thank y…,retweeted_tweet_without_comment,11120,7061,false,[],"[{'url': 'https://t.co/0nxmjzvqdt', 'expanded_url': 'https://www.breitbart.com/politics/2020/06/19/watch-live-trump-supporters-descend-on-tulsa-on-eve-of-trump-rally/', 'display_url': 'breitbart.com/politics/2020/…', 'indices': [89, 112]}]",tue may 28 23:03:45 +0000 2019,"[25073877, 457984599]","['realdonaldtrump', 'breitbartnews']",realdonaldtrump,25073877.0,6594,23539,1.2742017835906212e+18
1274286833757761536,872459208947585025,deplorablebob63,sat jun 20 10:23:50 +0000 2020,en,"naples, fl",rt @realdonaldtrump: watch live: trump supporters descend on tulsa on eve of trump rally https://t.co/0nxmjzvqdt via @breitbartnews thank y…,retweeted_tweet_without_comment,4339,69934,false,[],"[{'url': 'https://t.co/0nxmjzvqdt', 'expanded_url': 'https://www.breitbart.com/politics/2020/06/19/watch-live-trump-supporters-descend-on-tulsa-on-eve-of-trump-rally/', 'display_url': 'breitbart.com/politics/2020/…', 'indices': [89, 112]}]",wed jun 07 14:24:19 +0000 2017,"[25073877, 457984599]","['realdonaldtrump', 'breitbartnews']",realdonaldtrump,25073877.0,6595,23540,1.2742017835906212e+18
1274286874597765120,942309336,roelzinga,sat jun 20 10:24:00 +0000 2020,en,"arnhem, nederland",rt @realdonaldtrump: watch live: trump supporters descend on tulsa on eve of trump rally https://t.co/0nxmjzvqdt via @breitbartnews thank y…,retweeted_tweet_without_comment,1271,59234,false,[],"[{'url': 'https://t.co/0nxmjzvqdt', 'expanded_url': 'https://www.breitbart.com/politics/2020/06/19/watch-live-trump-supporters-descend-on-tulsa-on-eve-of-trump-rally/', 'display_url': 'breitbart.com/politics/2020/…', 'indices': [89, 112]}]",sun nov 11 21:57:29 +0000 2012,"[25073877, 457984599]","['realdonaldtrump', 'breitbartnews']",realdonaldtrump,25073877.0,6596,23545,1.2742017835906212e+18
1274286911000064000,14600832,rgividen,sat jun 20 10:24:09 +0000 2020,en,,rt @realdonaldtrump: watch live: trump supporters descend on tulsa on eve of trump rally https://t.co/0nxmjzvqdt via @breitbartnews thank y…,retweeted_tweet_without_comment,10396,136950,false,[],"[{'url': 'https://t.co/0nxmjzvqdt', 'expanded_url': 'https://www.breitbart.com/politics/2020/06/19/watch-live-trump-supporters-descend-on-tulsa-on-eve-of-trump-rally/', 'display_url': 'breitbart.com/politics/2020/…', 'indices': [89, 112]}]",wed apr 30 14:41:42 +0000 2008,"[25073877, 457984599]","['realdonaldtrump', 'breitbartnews']",realdonaldtrump,25073877.0,6597,23547,1.2742017835906212e+18
1274286912145166337,531475091,hamklh12,sat jun 20 10:24:09 +0000 2020,en,florida,rt @realdonaldtrump: watch live: trump supporters descend on tulsa on eve of trump rally https://t.co/0nxmjzvqdt via @breitbartnews thank y…,retweeted_tweet_without_comment,2291,38772,false,[],"[{'url': 'https://t.co/0nxmjzvqdt', 'expanded_url': 'https://www.breitbart.com/politics/2020/06/19/watch-live-trump-supporters-descend-on-tulsa-on-eve-of-trump-rally/', 'display_url': 'breitbart.com/politics/2020/…', 'indices': [89, 112]}]",tue mar 20 17:37:19 +0000 2012,"[25073877, 457984599]","['realdonaldtrump', 'breitbartnews']",realdonaldtrump,25073877.0,6597,23546,1.2742017835906212e+18
1274286917677387783,947882009518596097,shirley29465176,sat jun 20 10:24:10 +0000 2020,en,,rt @realdonaldtrump: watch live: trump supporters descend on tulsa on eve of trump rally https://t.co/0nxmjzvqdt via @breitbartnews thank y…,retweeted_tweet_without_comment,1252,83420,false,[],"[{'url': 'https://t.co/0nxmjzvqdt', 'expanded_url': 'https://www.breitbart.com/politics/2020/06/19/watch-live-trump-supporters-descend-on-tulsa-on-eve-of-trump-rally/', 'display_url': 'breitbart.com/politics/2020/…', 'indices': [89, 112]}]",mon jan 01 17:27:36 +0000 2018,"[25073877, 457984599]","['realdonaldtrump', 'breitbartnews']",realdonaldtrump,25073877.0,6599,23552,1.2742017835906212e+18
1274286925172453376,779803353823911936,kelkloco12,sat jun 20 10:24:12 +0000 2020,en,,rt @realdonaldtrump: watch live: trump supporters descend on tulsa on eve of trump rally https://t.co/0nxmjzvqdt via @breitbartnews thank y…,retweeted_tweet_without_comment,2027,38463,false,[],"[{'url': 'https://t.co/0nxmjzvqdt', 'expanded_url': 'https://www.breitbart.com/politics/2020/06/19/watch-live-trump-supporters-descend-on-tulsa-on-eve-of-trump-rally/', 'display_url': 'breitbart.com/politics/2020/…', 'indices': [89, 112]}]",sat sep 24 22:03:02 +0000 2016,"[25073877, 457984599]","['realdonaldtrump', 'breitbartnews']",realdonaldtrump,25073877.0,6599,23551,1.2742017835906212e+18
1274286963466608640,37795965,murphyj12,sat jun 20 10:24:21 +0000 2020,en,"connecticut, usa",rt @realdonaldtrump: watch live: trump supporters descend on tulsa on eve of trump rally https://t.co/0nxmjzvqdt via @breitbartnews thank y…,retweeted_tweet_without_comment,37,849,false,[],"[{'url': 'https://t.co/0nxmjzvqdt', 'expanded_url': 'https://www.breitbart.com/politics/2020/06/19/watch-live-trump-supporters-descend-on-tulsa-on-eve-of-trump-rally/', 'display_url': 'breitbart.com/politics/2020/…', 'indices': [89, 112]}]",mon may 04 23:43:44 +0000 2009,"[25073877, 457984599]","['realdonaldtrump', 'breitbartnews']",realdonaldtrump,25073877.0,6601,23565,1.2742017835906212e+18
1274287028121800706,799055493113200653,scott_amerpat,sat jun 20 10:24:37 +0000 2020,en,"pennsylvania, usa 🇺🇸",rt @realdonaldtrump: watch live: trump supporters descend on tulsa on eve of trump rally https://t.co/0nxmjzvqdt via @breitbartnews thank y…,retweeted_tweet_without_comment,4211,33266,false,[],"[{'url': 'https://t.co/0nxmjzvqdt', 'expanded_url': 'https://www.breitbart.com/politics/2020/06/19/watch-live-trump-supporters-descend-on-tulsa-on-eve-of-trump-rally/', 'display_url': 'breitbart.com/politics/2020/…', 'indices': [89, 112]}]",thu nov 17 01:04:10 +0000 2016,"[25073877, 457984599]","['realdonaldtrump', 'breitbartnews']",realdonaldtrump,25073877.0,6602,23582,1.2742017835906212e+18
1274287047310807043,1033516756856459266,rmorrow611,sat jun 20 10:24:41 +0000 2020,en,"maryland, usa",rt @realdonaldtrump: watch live: trump supporters descend on tulsa on eve of trump rally https://t.co/0nxmjzvqdt via @breitbartnews thank y…,retweeted_tweet_without_comment,13401,35959,false,[],"[{'url': 'https://t.co/0nxmjzvqdt', 'expanded_url': 'https://www.breitbart.com/politics/2020/06/19/watch-live-trump-supporters-descend-on-tulsa-on-eve-of-trump-rally/', 'display_url': 'breitbart.com/politics/2020/…', 'indices': [89, 112]}]",sun aug 26 00:49:31 +0000 2018,"[25073877, 457984599]","['realdonaldtrump', 'breitbartnews']",realdonaldtrump,25073877.0,6603,23585,1.2742017835906212e+18
1274287093607542784,917719478468796417,jlove2233,sat jun 20 10:24:52 +0000 2020,en,"ohio, usa",rt @realdonaldtrump: watch live: trump supporters descend on tulsa on eve of trump rally https://t.co/0nxmjzvqdt via @breitbartnews thank y…,retweeted_tweet_without_comment,5015,16888,false,[],"[{'url': 'https://t.co/0nxmjzvqdt', 'expanded_url': 'https://www.breitbart.com/politics/2020/06/19/watch-live-trump-supporters-descend-on-tulsa-on-eve-of-trump-rally/', 'display_url': 'breitbart.com/politics/2020/…', 'indices': [89, 112]}]",tue oct 10 11:52:28 +0000 2017,"[25073877, 457984599]","['realdonaldtrump', 'breitbartnews']",realdonaldtrump,25073877.0,6604,23595,1.2742017835906212e+18
1274287112905543680,580862300,art4me2dayangel,sat jun 20 10:24:57 +0000 2020,en,"mississippi, usa",rt @realdonaldtrump: watch live: trump supporters descend on tulsa on eve of trump rally https://t.co/0nxmjzvqdt via @breitbartnews thank y…,retweeted_tweet_without_comment,62,4441,false,[],"[{'url': 'https://t.co/0nxmjzvqdt', 'expanded_url': 'https://www.breitbart.com/politics/2020/06/19/watch-live-trump-supporters-descend-on-tulsa-on-eve-of-trump-rally/', 'display_url': 'breitbart.com/politics/2020/…', 'indices': [89, 112]}]",tue may 15 12:53:29 +0000 2012,"[25073877, 457984599]","['realdonaldtrump', 'breitbartnews']",realdonaldtrump,25073877.0,6605,23597,1.2742017835906212e+18
1274287129590464513,121656624,pjstrikeforce,sat jun 20 10:25:01 +0000 2020,en,,rt @realdonaldtrump: watch live: trump supporters descend on tulsa on eve of trump rally https://t.co/0nxmjzvqdt via @breitbartnews thank y…,retweeted_tweet_without_comment,230391,116085,false,[],"[{'url': 'https://t.co/0nxmjzvqdt', 'expanded_url': 'https://www.breitbart.com/politics/2020/06/19/watch-live-trump-supporters-descend-on-tulsa-on-eve-of-trump-rally/', 'display_url': 'breitbart.com/politics/2020/…', 'indices': [89, 112]}]",wed mar 10 05:16:14 +0000 2010,"[25073877, 457984599]","['realdonaldtrump', 'breitbartnews']",realdonaldtrump,25073877.0,6606,23597,1.2742017835906212e+18
1274287142357827584,1155828201769357313,saanon5,sat jun 20 10:25:04 +0000 2020,en,south africa,rt @realdonaldtrump: watch live: trump supporters descend on tulsa on eve of trump rally https://t.co/0nxmjzvqdt via @breitbartnews thank y…,retweeted_tweet_without_comment,29,1208,false,[],"[{'url': 'https://t.co/0nxmjzvqdt', 'expanded_url': 'https://www.breitbart.com/politics/2020/06/19/watch-live-trump-supporters-descend-on-tulsa-on-eve-of-trump-rally/', 'display_url': 'breitbart.com/politics/2020/…', 'indices': [89, 112]}]",mon jul 29 13:11:32 +0000 2019,"[25073877, 457984599]","['realdonaldtrump', 'breitbartnews']",realdonaldtrump,25073877.0,6607,23599,1.2742017835906212e+18
1274287164122161152,737620409042886660,whiteheat13,sat jun 20 10:25:09 +0000 2020,en,"florida, usa",rt @realdonaldtrump: watch live: trump supporters descend on tulsa on eve of trump rally https://t.co/0nxmjzvqdt via @breitbartnews thank y…,retweeted_tweet_without_comment,4665,177961,false,[],"[{'url': 'https://t.co/0nxmjzvqdt', 'expanded_url': 'https://www.breitbart.com/politics/2020/06/19/watch-live-trump-supporters-descend-on-tulsa-on-eve-of-trump-rally/', 'display_url': 'breitbart.com/politics/2020/…', 'indices': [89, 112]}]",tue may 31 12:23:04 +0000 2016,"[25073877, 457984599]","['realdonaldtrump', 'breitbartnews']",realdonaldtrump,25073877.0,6608,23603,1.2742017835906212e+18
1274287172657590277,2503325850,lilmommamonica,sat jun 20 10:25:11 +0000 2020,en,usa,rt @realdonaldtrump: watch live: trump supporters descend on tulsa on eve of trump rally https://t.co/0nxmjzvqdt via @breitbartnews thank y…,retweeted_tweet_without_comment,10168,51911,false,[],"[{'url': 'https://t.co/0nxmjzvqdt', 'expanded_url': 'https://www.breitbart.com/politics/2020/06/19/watch-live-trump-supporters-descend-on-tulsa-on-eve-of-trump-rally/', 'display_url': 'breitbart.com/politics/2020/…', 'indices': [89, 112]}]",sun may 18 04:24:49 +0000 2014,"[25073877, 457984599]","['realdonaldtrump', 'breitbartnews']",realdonaldtrump,25073877.0,6609,23605,1.2742017835906212e+18
1274287179586580482,302212576,cbugman,sat jun 20 10:25:13 +0000 2020,en,south carolina,rt @realdonaldtrump: watch live: trump supporters descend on tulsa on eve of trump rally https://t.co/0nxmjzvqdt via @breitbartnews thank y…,retweeted_tweet_without_comment,188,15124,false,[],"[{'url': 'https://t.co/0nxmjzvqdt', 'expanded_url': 'https://www.breitbart.com/politics/2020/06/19/watch-live-trump-supporters-descend-on-tulsa-on-eve-of-trump-rally/', 'display_url': 'breitbart.com/politics/2020/…', 'indices': [89, 112]}]",fri may 20 20:05:59 +0000 2011,"[25073877, 457984599]","['realdonaldtrump', 'breitbartnews']",realdonaldtrump,25073877.0,6610,23607,1.2742017835906212e+18
1274287182144913408,1212547991430553600,mk26487378,sat jun 20 10:25:13 +0000 2020,en,,rt @realdonaldtrump: watch live: trump supporters descend on tulsa on eve of trump rally https://t.co/0nxmjzvqdt via @breitbartnews thank y…,retweeted_tweet_without_comment,1,78,false,[],"[{'url': 'https://t.co/0nxmjzvqdt', 'expanded_url': 'https://www.breitbart.com/politics/2020/06/19/watch-live-trump-supporters-descend-on-tulsa-on-eve-of-trump-rally/', 'display_url': 'breitbart.com/politics/2020/…', 'indices': [89, 112]}]",thu jan 02 01:35:57 +0000 2020,"[25073877, 457984599]","['realdonaldtrump', 'breitbartnews']",realdonaldtrump,25073877.0,6611,23609,1.2742017835906212e+18
1274287221089107970,872186184,mudngutz1288,sat jun 20 10:25:23 +0000 2020,en,,rt @realdonaldtrump: watch live: trump supporters descend on tulsa on eve of trump rally https://t.co/0nxmjzvqdt via @breitbartnews thank y…,retweeted_tweet_without_comment,133,17017,false,[],"[{'url': 'https://t.co/0nxmjzvqdt', 'expanded_url': 'https://www.breitbart.com/politics/2020/06/19/watch-live-trump-supporters-descend-on-tulsa-on-eve-of-trump-rally/', 'display_url': 'breitbart.com/politics/2020/…', 'indices': [89, 112]}]",wed oct 10 17:25:40 +0000 2012,"[25073877, 457984599]","['realdonaldtrump', 'breitbartnews']",realdonaldtrump,25073877.0,6612,23614,1.2742017835906212e+18
1274287239275646982,302343026,jakekuhlman1,sat jun 20 10:25:27 +0000 2020,en,,rt @realdonaldtrump: watch live: trump supporters descend on tulsa on eve of trump rally https://t.co/0nxmjzvqdt via @breitbartnews thank y…,retweeted_tweet_without_comment,48,1427,false,[],"[{'url': 'https://t.co/0nxmjzvqdt', 'expanded_url': 'https://www.breitbart.com/politics/2020/06/19/watch-live-trump-supporters-descend-on-tulsa-on-eve-of-trump-rally/', 'display_url': 'breitbart.com/politics/2020/…', 'indices': [89, 112]}]",sat may 21 01:17:08 +0000 2011,"[25073877, 457984599]","['realdonaldtrump', 'breitbartnews']",realdonaldtrump,25073877.0,6613,23618,1.2742017835906212e+18
1274287254324670464,17856426,adelphi,sat jun 20 10:25:31 +0000 2020,en,saskatchewan,rt @realdonaldtrump: watch live: trump supporters descend on tulsa on eve of trump rally https://t.co/0nxmjzvqdt via @breitbartnews thank y…,retweeted_tweet_without_comment,726,21629,false,[],"[{'url': 'https://t.co/0nxmjzvqdt', 'expanded_url': 'https://www.breitbart.com/politics/2020/06/19/watch-live-trump-supporters-descend-on-tulsa-on-eve-of-trump-rally/', 'display_url': 'breitbart.com/politics/2020/…', 'indices': [89, 112]}]",thu dec 04 01:55:10 +0000 2008,"[25073877, 457984599]","['realdonaldtrump', 'breitbartnews']",realdonaldtrump,25073877.0,6614,23619,1.2742017835906212e+18
1274287352580648960,2513206955,sting________,sat jun 20 10:25:54 +0000 2020,en,kenya,rt @realdonaldtrump: watch live: trump supporters descend on tulsa on eve of trump rally https://t.co/0nxmjzvqdt via @breitbartnews thank y…,retweeted_tweet_without_comment,482,2013,false,[],"[{'url': 'https://t.co/0nxmjzvqdt', 'expanded_url': 'https://www.breitbart.com/politics/2020/06/19/watch-live-trump-supporters-descend-on-tulsa-on-eve-of-trump-rally/', 'display_url': 'breitbart.com/politics/2020/…', 'indices': [89, 112]}]",sun apr 27 18:44:39 +0000 2014,"[25073877, 457984599]","['realdonaldtrump', 'breitbartnews']",realdonaldtrump,25073877.0,6618,23635,1.2742017835906212e+18
